,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
21346,24571,F,59,5.92,6.067069999999999,272.73,1,0,0,0,0,10684
23687,27472,F,32,6.614,6.87902,296.87,1,0,0,0,0,11857
23546,29481,M,34,6.354,6.49745,295.12,0,0,0,0,0,11794
23891,31006,F,45,6.0360000000000005,6.59462,299.33,1,0,0,0,0,11958
20342,26682,M,53,5.64,5.90497,265.27,0,0,0,0,0,10153
21410,29199,F,49,6.386,6.28605,273.28,1,0,0,0,0,10723
7000,26019,M,27,4.336,4.46404,209.82,0,0,0,0,0,3419
20274,28374,M,53,6.086,5.63811,264.9,0,0,0,0,0,10121
19965,31369,F,32,6.154,6.01588,262.65,1,0,0,0,0,9965
18315,25652,F,27,5.76,5.85141,253.35,1,0,0,0,0,9132
24719,26237,F,41,6.6739999999999995,7.286169999999999,313.15,1,0,0,0,0,12359
16652,29985,F,36,5.876,5.76751,244.88,1,0,0,0,0,8297
19070,24354,M,67,5.864,5.89027,257.52,0,0,0,0,0,9514
26348,26543,M,44,7.9239999999999995,8.34601,364.82,0,0,0,0,0,13169
20794,25637,F,22,5.436,5.67745,268.47,1,0,0,0,0,10390
12849,27246,F,24,5.126,5.10961,230.42,1,0,0,0,0,6390
23905,26131,F,28,6.62,6.563339999999999,299.52,1,0,0,0,0,11965
15368,30326,M,41,6.034,5.91871,239.07,0,0,0,0,0,7620
23212,27309,M,53,6.954,6.679939999999999,290.97,0,0,0,0,0,11631
23875,28247,F,40,6.744,6.8065,299.1,1,0,0,0,0,11945
26334,29559,F,36,6.91,7.442589999999999,363.58,1,0,0,0,0,13161
22159,29715,F,27,6.406000000000001,6.34673,279.87,1,0,0,0,0,11099
26138,25848,F,57,7.553999999999999,7.81752,353.3,1,0,0,0,0,13058
22275,28461,M,48,6.63,6.39318,280.97,0,0,0,0,0,11165
22416,31053,F,68,6.39,6.41925,282.65,1,0,0,0,0,11231
15534,30569,M,26,5.8260000000000005,5.40254,239.65,0,0,0,0,0,7701
18050,28305,M,34,6.276,5.79216,251.87,0,0,0,0,0,8997
24050,27849,F,37,7.106,6.9406300000000005,301.72,1,0,0,0,0,12031
25578,25809,F,47,7.636,7.7559,332.55,1,0,0,0,0,12777
25112,29312,F,27,6.394,6.8373,321.35,1,0,0,0,0,12548
22148,24378,F,56,5.49,6.18889,279.78,1,0,0,0,0,11093
23903,31251,F,29,6.184,6.59462,299.5,1,0,0,0,0,11964
25321,29648,M,52,5.63,6.63823,326.2,0,0,0,0,0,12649
23657,27396,F,30,6.7860000000000005,6.63254,296.52,1,0,0,0,0,11843
18667,31014,M,48,5.856,5.75282,255.28,0,0,0,0,0,9316
18498,30403,F,38,5.834,5.57412,254.27,1,0,0,0,0,9229
15587,24667,F,61,5.176,5.42339,239.85,1,0,0,0,0,7727
26080,25862,F,52,7.104,7.92179,350.93,1,0,0,0,0,13028
21394,27108,M,26,5.06,5.40206,273.12,0,0,0,0,0,10712
22335,31082,M,40,5.6339999999999995,5.63005,281.6,0,0,0,0,0,11191
25709,29625,M,50,6.48,7.0728800000000005,336.6,0,0,0,0,0,12835
25322,24860,F,60,6.1339999999999995,7.07572,326.22,1,0,0,0,0,12651
22080,30110,F,29,6.016,6.1035699999999995,278.97,1,0,0,0,0,11059
18009,28585,M,42,5.186,5.22574,251.67,0,0,0,0,0,8978
16765,24286,M,65,5.376,5.43335,245.4,0,0,0,0,0,8355
21785,29508,M,49,6.1160000000000005,5.74713,276.37,0,0,0,0,0,10905
26165,25990,M,59,6.894,7.780539999999999,354.27,0,0,0,0,0,13072
21728,27015,M,37,5.534,5.56843,275.88,0,0,0,0,0,10882
25150,27958,F,56,7.056,7.41936,322.22,1,0,0,0,0,12569
22614,31018,F,50,5.944,6.4604800000000004,284.62,1,0,0,0,0,11331
23774,28067,F,38,6.794,6.87285,297.85,1,0,0,0,0,11897
23366,26700,M,38,5.586,6.09693,292.98,0,0,0,0,0,11716
16975,25928,M,30,5.0,5.12525,246.35,0,0,0,0,0,8465
26084,31102,F,44,6.604,7.32931,351.12,1,0,0,0,0,13030
22783,25595,F,39,6.05,6.2154300000000005,286.18,1,0,0,0,0,11422
25105,28673,M,26,6.2860000000000005,6.58277,321.15,0,0,0,0,0,12544
24909,25832,F,32,6.606,7.0705100000000005,317.27,1,0,0,0,0,12448
24482,24932,F,61,5.686,6.8799600000000005,309.02,1,0,0,0,0,12249
22853,27386,M,75,6.1339999999999995,6.374219999999999,286.98,0,0,0,0,0,11457
26230,25165,F,33,5.78,8.03081,357.33,1,0,0,0,0,13111
21940,29286,M,34,6.644,6.5112,277.73,0,0,0,0,0,10985
25557,28995,F,30,6.564,6.864319999999999,332.07,1,0,0,0,0,12768
20742,27037,F,25,6.394,6.0519,268.07,1,0,0,0,0,10360
23252,25253,M,24,4.934,5.63716,291.43,0,0,0,0,0,11652
26176,26205,M,43,6.65,6.98566,354.58,0,0,0,0,0,13078
22224,24941,F,60,5.81,6.04005,280.5,1,0,0,0,0,11138
16882,24287,F,59,5.87,5.7788900000000005,245.93,1,0,0,0,0,8416
24120,27012,M,44,6.4639999999999995,6.62875,302.67,0,0,0,0,0,12056
10717,30129,M,44,4.834,4.97926,223.47,0,0,0,0,0,5289
21923,24473,F,55,5.936,6.03247,277.57,1,0,0,0,0,10979
18780,30136,M,55,5.494,5.41439,255.95,0,0,0,0,0,9369
25452,29907,M,52,6.984,7.39993,329.23,0,0,0,0,0,12713
25498,30523,M,60,6.934,7.058660000000001,330.35,0,0,0,0,0,12738
7851,30252,M,43,5.726,5.11435,213.08,0,0,0,0,0,3847
20180,24274,F,60,5.694,5.81917,264.15,1,0,0,0,0,10073
24948,26347,M,51,6.71,7.00652,318.03,0,0,0,0,0,12470
8958,30190,M,50,4.78,4.63894,217.13,0,0,0,0,0,4386
26403,31283,M,25,7.994,8.98827,416.18,0,0,0,0,0,13188
18658,27643,F,26,5.69,5.759930000000001,255.2,1,0,0,0,0,9310
20624,31362,F,35,6.72,6.19268,267.28,1,0,0,0,0,10296
15356,26140,F,28,5.696000000000001,5.4414,239.03,1,0,0,0,0,7614
26292,28782,F,27,7.744,8.23937,360.77,1,0,0,0,0,13142
21638,24875,F,64,5.816,6.12774,275.18,1,0,0,0,0,10829
21130,26641,M,40,6.3,6.03389,270.82,0,0,0,0,0,10567
19090,24709,F,60,5.52,5.74381,257.62,1,0,0,0,0,9526
20895,24463,F,58,5.9,6.05617,269.17,1,0,0,0,0,10433
20822,25286,M,27,4.954,5.52198,268.65,0,0,0,0,0,10405
21376,29484,M,57,6.48,6.30786,273.02,0,0,0,0,0,10703
20746,29452,M,37,5.19,5.64759,268.1,0,0,0,0,0,10365
11295,29698,F,22,5.066,4.96978,225.3,1,0,0,0,0,5593
22235,24054,F,53,5.4,5.67508,280.58,1,0,0,0,0,11142
23339,25491,F,30,6.48,6.58846,292.6,1,0,0,0,0,11700
24784,28667,M,43,6.316,6.90698,314.52,0,0,0,0,0,12392
24613,27347,F,25,6.534,6.7164399999999995,311.35,1,0,0,0,0,12310
21177,28587,M,44,6.58,6.45337,271.23,0,0,0,0,0,10597
25312,31331,F,26,7.2860000000000005,7.43595,326.07,1,0,0,0,0,12646
24711,28917,M,54,6.5760000000000005,6.44152,313.1,0,0,0,0,0,12357
20645,24793,F,60,5.736000000000001,5.87131,267.43,1,0,0,0,0,10306
20011,29915,F,50,6.24,6.00924,263.0,1,0,0,0,0,9985
23757,27954,F,41,6.984,6.83493,297.68,1,0,0,0,0,11890
20720,29548,F,35,6.316,6.06375,267.87,1,0,0,0,0,10347
26152,27385,F,48,6.763999999999999,8.0,353.88,1,0,0,0,0,13067
22165,27141,F,51,5.916,6.03863,279.95,1,0,0,0,0,11103
16721,28740,M,47,6.194,5.68314,245.22,0,0,0,0,0,8332
24525,30490,F,42,6.364,6.9012899999999995,309.85,1,0,0,0,0,12270
18118,29775,F,26,6.19,5.75661,252.22,1,0,0,0,0,9038
24703,26932,F,22,6.406000000000001,6.913139999999999,312.98,1,0,0,0,0,12352
18870,24486,F,62,5.864,5.9168199999999995,256.42,1,0,0,0,0,9420
25512,28759,M,37,7.336,7.24114,330.97,0,0,0,0,0,12746
19883,30654,M,30,5.84,5.56701,262.22,0,0,0,0,0,9930
13840,30546,M,38,5.516,5.29779,233.83,0,0,0,0,0,6891
24590,24558,M,68,5.706,5.62484,311.07,0,0,0,0,0,12301
21388,30594,F,22,6.034,5.97085,273.1,1,0,0,0,0,10710
17484,26145,F,25,6.046,5.79453,249.1,1,0,0,0,0,8734
17372,27970,F,34,5.906000000000001,5.82297,248.48,1,0,0,0,0,8672
25927,25173,M,42,6.43,7.36912,344.7,0,0,0,0,0,12952
25807,26959,F,25,6.244,7.18332,340.1,1,0,0,0,0,12889
24917,28082,M,48,6.546,6.812180000000001,317.45,0,0,0,0,0,12453
25131,28166,F,27,7.02,7.32788,321.8,1,0,0,0,0,12557
10513,24224,M,60,5.186,5.22242,222.77,0,0,0,0,0,5177
21767,30660,M,44,6.186,6.12253,276.2,0,0,0,0,0,10898
21148,30763,F,46,6.053999999999999,6.17514,271.08,1,0,0,0,0,10580
23109,25462,M,32,5.513999999999999,6.30881,289.68,0,0,0,0,0,11585
23150,31035,F,47,6.08,6.60647,290.17,1,0,0,0,0,11600
20248,28235,F,43,6.11,6.0647,264.73,1,0,0,0,0,10108
24563,30408,M,21,6.084,6.45811,310.57,0,0,0,0,0,12284
21903,29761,F,28,6.303999999999999,6.22349,277.4,1,0,0,0,0,10968
23584,26199,F,55,5.994,6.64155,295.58,1,0,0,0,0,11809
24237,28254,M,29,6.516,6.6486600000000005,304.78,0,0,0,0,0,12114
14862,27912,F,27,5.763999999999999,5.50539,237.32,1,0,0,0,0,7383
24925,25283,F,36,5.4639999999999995,6.7008,317.53,1,0,0,0,0,12457
25610,31062,F,41,6.52,7.38145,333.77,1,0,0,0,0,12793
25895,24477,M,65,6.03,6.775689999999999,343.27,0,0,0,0,0,12932
24336,27356,F,44,6.6739999999999995,6.75815,306.27,1,0,0,0,0,12168
12272,31364,M,34,4.75,4.67117,228.5,0,0,0,0,0,6085
21122,24504,M,65,5.434,5.88127,270.75,0,0,0,0,0,10563
18198,28971,M,45,5.28,5.33239,252.57,0,0,0,0,0,9078
19793,26291,F,28,5.796,5.74855,261.72,1,0,0,0,0,9891
25958,28565,F,57,7.2139999999999995,7.84927,346.0,1,0,0,0,0,12969
24523,26607,F,24,6.87,6.786110000000001,309.83,1,0,0,0,0,12269
25469,25110,M,81,5.83,6.322080000000001,329.82,0,0,0,0,0,12723
22160,29232,F,46,6.38,6.44958,279.88,1,0,0,0,0,11100
15237,28081,M,41,5.7860000000000005,5.55848,238.6,0,0,0,0,0,7552
4874,26020,M,23,4.13,4.35455,201.1,0,0,0,0,0,2411
20132,27607,M,37,6.266,5.9002300000000005,263.82,0,0,0,0,0,10049
25055,26487,M,47,6.27,6.46617,320.03,0,0,0,0,0,12523
21831,29787,F,35,6.57,6.34815,276.73,1,0,0,0,0,10928
16750,30636,M,54,5.086,5.020980000000001,245.32,0,0,0,0,0,8346
26246,27536,M,56,6.516,7.573410000000001,358.07,0,0,0,0,0,13119
22566,31013,M,50,5.816,6.40503,284.22,0,0,0,0,0,11309
22656,28746,M,31,5.706,5.77083,285.02,0,0,0,0,0,11355
18135,26776,M,53,5.574,5.51582,252.3,0,0,0,0,0,9047
18016,25913,M,34,5.36,5.3741,251.7,0,0,0,0,0,8982
18202,24178,F,55,5.52,5.6547,252.58,1,0,0,0,0,9079
14234,30808,M,50,5.42,5.26745,235.12,0,0,0,0,0,7087
23089,30377,F,46,6.434,6.61595,289.45,1,0,0,0,0,11578
19584,28231,F,32,6.224,6.0433699999999995,260.42,1,0,0,0,0,9789
16771,29451,M,51,5.414,5.36557,245.47,0,0,0,0,0,8361
18846,29316,M,45,5.676,5.51156,256.32,0,0,0,0,0,9406
25447,29824,F,27,6.77,7.36486,329.15,1,0,0,0,0,12711
19955,25411,F,22,5.9,5.93767,262.62,1,0,0,0,0,9962
19667,29303,M,22,5.784,5.76277,260.93,0,0,0,0,0,9829
14832,26313,M,26,6.086,5.71632,237.22,0,0,0,0,0,7366
13874,27339,F,35,5.55,5.454680000000001,233.95,1,0,0,0,0,6907
26242,26623,F,27,6.694,7.454439999999999,357.9,1,0,0,0,0,13118
21337,25213,M,40,5.994,6.245769999999999,272.63,0,0,0,0,0,10679
22790,29746,F,24,6.513999999999999,6.54438,286.25,1,0,0,0,0,11425
22056,28077,F,42,6.23,6.2708900000000005,278.78,1,0,0,0,0,11051
24135,25612,F,37,6.204,6.73872,302.87,1,0,0,0,0,12064
25415,31248,F,40,7.08,7.13829,328.35,1,0,0,0,0,12695
23677,25245,M,26,4.766,5.6073,296.77,0,0,0,0,0,11852
24491,30995,F,38,5.024,5.6784,309.17,1,0,0,0,0,12252
23488,24714,F,60,5.526,6.32066,294.28,1,0,0,0,0,11764
21954,29709,M,25,6.294,6.41214,277.87,0,0,0,0,0,10989
21133,28795,F,34,6.244,6.191730000000001,270.85,1,0,0,0,0,10569
17289,24737,F,62,5.534,5.65612,248.05,1,0,0,0,0,8634
17224,24594,M,65,5.553999999999999,5.63906,247.72,0,0,0,0,0,8598
21755,29022,F,25,5.513999999999999,6.13675,276.08,1,0,0,0,0,10892
20549,24318,F,56,5.64,5.77936,266.75,1,0,0,0,0,10256
24570,25099,F,68,6.244,6.585139999999999,310.75,1,0,0,0,0,12288
25638,30303,F,36,7.234,7.370539999999999,334.5,1,0,0,0,0,12805
17780,24668,F,59,5.35,5.705419999999999,250.57,1,0,0,0,0,8864
18342,30405,F,46,5.894,5.96753,253.53,1,0,0,0,0,9148
25259,24370,F,65,5.984,6.7591,324.83,1,0,0,0,0,12616
23845,28163,F,41,6.646,7.05629,298.68,1,0,0,0,0,11931
21459,29997,M,41,6.49,6.21496,273.77,0,0,0,0,0,10751
21578,29314,M,22,6.31,6.01635,274.7,0,0,0,0,0,10807
19373,24471,F,55,4.94,5.59877,259.03,1,0,0,0,0,9674
14215,25330,F,28,4.976,5.1845,235.03,1,0,0,0,0,7076
18314,30414,M,36,5.394,5.44946,253.35,0,0,0,0,0,9133
23974,29561,M,52,6.404,6.68658,300.65,0,0,0,0,0,11995
23071,30807,M,49,6.1739999999999995,6.19268,289.28,0,0,0,0,0,11566
15987,28193,F,32,4.9639999999999995,5.1157699999999995,241.72,1,0,0,0,0,7930
21896,26980,F,41,6.604,6.5206800000000005,277.37,1,0,0,0,0,10965
25293,24288,F,56,5.55,5.952369999999999,325.57,1,0,0,0,0,12632
21520,24080,F,55,5.66,5.995019999999999,274.25,1,0,0,0,0,10781
19171,24549,F,60,5.454,5.8964300000000005,257.97,1,0,0,0,0,9563
23362,27887,F,25,6.41,6.62401,292.93,1,0,0,0,0,11711
23246,27466,F,50,6.22,6.45953,291.37,1,0,0,0,0,11650
23700,27434,F,44,6.45,6.56239,297.0,1,0,0,0,0,11863
18402,28538,M,24,5.6339999999999995,5.75282,253.8,0,0,0,0,0,9176
20994,24205,F,54,5.92,5.81586,269.85,1,0,0,0,0,10492
20527,26786,M,44,5.82,5.88127,266.67,0,0,0,0,0,10250
26149,26336,M,50,7.316,7.91705,353.77,0,0,0,0,0,13063
24438,27319,M,44,6.276,6.50646,308.02,0,0,0,0,0,12224
12144,30350,M,31,5.644,5.20062,228.13,0,0,0,0,0,6024
22075,28586,M,39,5.656000000000001,6.02299,278.92,0,0,0,0,0,11058
25843,25807,F,49,6.534,7.5663,341.5,1,0,0,0,0,12910
19335,27897,M,41,5.67,5.40206,258.83,0,0,0,0,0,9649
21159,31005,M,52,5.784,5.96422,271.13,0,0,0,0,0,10588
17218,31346,M,25,5.056,4.99348,247.67,0,0,0,0,0,8593
21186,30999,F,41,5.816,6.22112,271.32,1,0,0,0,0,10602
23606,26245,M,46,6.19,6.13675,295.85,0,0,0,0,0,11819
16095,29425,M,53,5.684,5.58028,242.2,0,0,0,0,0,7994
14279,29250,M,31,5.08,4.966469999999999,235.25,0,0,0,0,0,7109
26003,28590,F,35,7.98,7.980569999999999,348.08,1,0,0,0,0,12993
24540,28293,F,43,6.31,6.9501100000000005,310.18,1,0,0,0,0,12275
13049,27110,M,46,5.364,5.04799,231.07,0,0,0,0,0,6494
23664,24909,F,65,6.05,6.691319999999999,296.55,1,0,0,0,0,11845
16817,28567,M,27,5.984,5.67698,245.62,0,0,0,0,0,8378
19260,26988,M,38,5.47,5.59545,258.4,0,0,0,0,0,9605
24410,29610,F,26,6.15,6.40455,307.55,1,0,0,0,0,12214
20861,29628,M,40,6.254,6.1523900000000005,268.88,0,0,0,0,0,10421
15645,26112,F,22,5.484,5.49828,240.08,1,0,0,0,0,7760
26228,27463,F,60,6.254,7.6231800000000005,357.25,1,0,0,0,0,13109
23041,26599,M,22,6.21,6.27326,289.05,0,0,0,0,0,11548
24978,27605,F,62,6.936,7.23925,318.52,1,0,0,0,0,12485
21469,29531,M,39,6.256,6.0945599999999995,273.87,0,0,0,0,0,10758
24355,30137,M,58,5.676,5.96042,306.48,0,0,0,0,0,12181
15322,26223,F,43,5.593999999999999,5.5964,238.9,1,0,0,0,0,7595
17145,30283,M,28,5.794,5.5727,247.28,0,0,0,0,0,8552
18295,24559,F,55,5.256,5.54805,253.23,1,0,0,0,0,9125
15508,29639,F,28,5.794,5.5210300000000005,239.55,1,0,0,0,0,7684
22290,28926,M,41,6.14,6.05048,281.13,0,0,0,0,0,11173
19368,24660,F,58,5.8,5.85994,259.0,1,0,0,0,0,9666
18408,29140,M,54,6.2,5.97085,253.83,0,0,0,0,0,9180
25690,30048,F,39,6.94,7.41936,335.83,1,0,0,0,0,12826
22515,29172,F,36,6.124,6.43915,283.65,1,0,0,0,0,11283
26259,27869,F,51,7.06,7.9241600000000005,358.77,1,0,0,0,0,13124
19002,27623,M,58,5.814,5.78742,257.15,0,0,0,0,0,9483
8488,30081,F,34,5.184,4.95699,215.47,1,0,0,0,0,4156
23287,28386,F,51,6.204,6.39792,291.95,1,0,0,0,0,11668
25700,25160,F,29,6.494,7.07667,336.27,1,0,0,0,0,12830
22651,26104,M,36,6.646,6.729710000000001,284.97,0,0,0,0,0,11350
24495,26645,F,38,6.843999999999999,6.81929,309.23,1,0,0,0,0,12255
25154,28375,M,45,6.78,7.0103100000000005,322.43,0,0,0,0,0,12571
13879,30032,M,52,5.3660000000000005,5.42387,233.97,0,0,0,0,0,6909
18139,31257,M,22,6.556,6.14291,252.32,0,0,0,0,0,9050
24602,31159,M,55,7.06,7.115539999999999,311.23,0,0,0,0,0,12307
24321,27197,F,27,6.376,6.77237,306.1,1,0,0,0,0,12161
22481,30829,M,59,5.4,6.061380000000001,283.27,0,0,0,0,0,11266
22935,26111,M,32,6.374,6.43536,287.78,0,0,0,0,0,11501
23626,29513,F,41,6.19,6.47091,296.15,1,0,0,0,0,11827
20751,30234,F,41,6.336,6.27231,268.13,1,0,0,0,0,10367
17348,28492,M,29,6.044,5.76467,248.38,0,0,0,0,0,8661
21366,25877,M,48,6.3,6.16329,272.93,0,0,0,0,0,10700
26150,28366,M,69,7.636,7.9260600000000005,353.83,0,0,0,0,0,13065
13284,27449,M,43,5.534,5.22432,231.9,0,0,0,0,0,6612
23310,29088,F,22,6.19,6.4747,292.3,1,0,0,0,0,11683
21296,26430,F,26,6.1160000000000005,5.77083,272.2,1,0,0,0,0,10661
24347,28094,M,56,6.66,6.78185,306.42,0,0,0,0,0,12176
15027,28658,M,31,4.706,4.79346,237.87,0,0,0,0,0,7453
21357,26057,F,39,5.716,5.888380000000001,272.87,1,0,0,0,0,10693
11461,28819,M,54,5.204,4.97121,225.9,0,0,0,0,0,5665
16031,28662,M,29,5.416,5.42339,241.93,0,0,0,0,0,7953
26078,27085,M,54,6.494,6.77711,350.85,0,0,0,0,0,13024
23244,26754,F,22,6.29,6.50409,291.33,1,0,0,0,0,11646
15299,24417,M,68,5.08,5.250859999999999,238.82,0,0,0,0,0,7580
13103,28655,F,34,5.104,5.01387,231.3,1,0,0,0,0,6524
18663,30262,F,25,5.754,5.65233,255.23,1,0,0,0,0,9315
23025,27195,M,43,6.336,6.25288,288.92,0,0,0,0,0,11544
15025,27860,M,42,5.456,5.42861,237.87,0,0,0,0,0,7454
20480,24640,F,55,6.356,6.22349,266.25,1,0,0,0,0,10222
21652,29319,F,38,5.48,6.16424,275.3,1,0,0,0,0,10837
17013,26538,M,31,6.02,5.72675,246.63,0,0,0,0,0,8484
15886,25915,F,24,5.6,5.5347800000000005,241.2,1,0,0,0,0,7884
25319,28324,F,24,6.624,7.20228,326.2,1,0,0,0,0,12650
25173,30958,M,55,6.8839999999999995,7.185689999999999,322.88,0,0,0,0,0,12580
17754,24290,F,55,5.303999999999999,5.6419,250.45,1,0,0,0,0,8846
16039,25786,F,20,5.68,5.66418,241.97,1,0,0,0,0,7958
26223,27690,F,47,7.2,7.994789999999999,357.03,1,0,0,0,0,13106
25357,26197,F,47,6.256,6.39412,326.83,1,0,0,0,0,12669
26310,31292,F,20,6.44,7.0506,361.57,1,0,0,0,0,13150
24890,29897,F,52,6.704,7.24873,316.82,1,0,0,0,0,12440
22387,24383,M,66,5.54,5.9263,282.28,0,0,0,0,0,11215
12373,29100,M,42,4.79,4.893,228.8,0,0,0,0,0,6143
21432,28578,M,32,6.364,6.02915,273.48,0,0,0,0,0,10734
25739,30537,F,68,6.614,7.09705,337.75,1,0,0,0,0,12853
20633,26603,F,26,6.36,5.96042,267.35,1,0,0,0,0,10301
19941,30386,M,54,5.864,5.928669999999999,262.53,0,0,0,0,0,9952
20374,24130,F,55,5.704,5.95426,265.5,1,0,0,0,0,10171
21531,28629,M,52,6.296,6.193630000000001,274.32,0,0,0,0,0,10786
21212,25390,M,53,5.3660000000000005,5.24565,271.53,0,0,0,0,0,10616
26240,29992,F,61,7.66,8.080110000000001,357.82,1,0,0,0,0,13117
23231,29825,F,56,5.9,6.25051,291.13,1,0,0,0,0,11641
23285,25511,F,24,6.114,6.3837,291.9,1,0,0,0,0,11667
23605,31215,F,42,6.066,6.3017,295.83,1,0,0,0,0,11818
17591,31054,M,37,5.484,5.28594,249.62,0,0,0,0,0,8776
20832,30578,M,54,5.776,5.59924,268.7,0,0,0,0,0,10406
22170,24672,F,60,6.204,6.40266,280.0,1,0,0,0,0,11105
22255,24429,M,65,5.34,5.9002300000000005,280.73,0,0,0,0,0,11153
25180,24906,M,70,6.356,6.75293,323.0,0,0,0,0,0,12581
25284,29619,M,63,6.513999999999999,7.0506,325.45,0,0,0,0,0,12628
23088,27561,F,42,6.676,6.681839999999999,289.45,1,0,0,0,0,11577
24764,29052,M,53,6.196000000000001,6.2178,314.12,0,0,0,0,0,12382
23643,29962,M,64,6.23,5.90449,296.32,0,0,0,0,0,11833
7431,29474,M,23,4.98,4.705769999999999,211.58,0,0,0,0,0,3628
6338,29221,F,24,4.854,4.6839699999999995,207.3,1,0,0,0,0,3105
22264,25681,M,69,6.093999999999999,6.10973,280.8,0,0,0,0,0,11158
23222,26181,F,22,6.28,6.56239,291.02,1,0,0,0,0,11639
17070,28616,M,52,5.343999999999999,5.20346,246.9,0,0,0,0,0,8513
23008,25846,F,59,6.896,6.694160000000001,288.72,1,0,0,0,0,11534
24700,28528,F,33,6.906000000000001,6.8975,312.95,1,0,0,0,0,12350
25809,28139,M,53,6.564,7.30087,340.12,0,0,0,0,0,12891
20932,24490,F,55,5.69,5.89075,269.42,1,0,0,0,0,10454
21194,30652,F,41,5.856,5.81349,271.37,1,0,0,0,0,10607
24839,27771,F,30,6.706,7.2639,315.85,1,0,0,0,0,12415
23030,26394,M,27,6.566,6.34056,288.95,0,0,0,0,0,11546
24885,31318,F,29,6.334,6.79085,316.72,1,0,0,0,0,12438
23047,29571,M,43,6.626,6.6581399999999995,289.12,0,0,0,0,0,11552
22865,24974,M,72,5.4639999999999995,5.9168199999999995,287.13,0,0,0,0,0,11464
25537,30001,F,27,7.016,7.3312,331.65,1,0,0,0,0,12758
24814,26084,M,47,6.666,6.93589,315.1,0,0,0,0,0,12404
16413,24592,F,57,5.166,5.4926,243.8,1,0,0,0,0,8165
24211,25574,M,45,6.0760000000000005,6.16424,304.27,0,0,0,0,0,12103
20222,31295,M,51,6.32,6.1452800000000005,264.47,0,0,0,0,0,10094
26043,30554,F,39,6.476,7.490460000000001,349.45,1,0,0,0,0,13014
25896,27651,M,49,6.586,7.07572,343.28,0,0,0,0,0,12933
25675,27669,F,44,6.8,7.175260000000001,335.43,1,0,0,0,0,12818
15660,29987,M,29,5.64,5.503019999999999,240.15,0,0,0,0,0,7768
20526,27489,F,28,6.35,6.18794,266.65,1,0,0,0,0,10249
20543,24315,F,60,5.95,5.83624,266.72,1,0,0,0,0,10254
25242,28011,F,24,6.466,6.561439999999999,324.47,1,0,0,0,0,12609
14312,28947,M,44,5.546,5.17976,235.37,0,0,0,0,0,7124
24320,25661,F,41,7.38,7.1928,306.08,1,0,0,0,0,12160
17490,27668,F,46,6.09,5.7788900000000005,249.12,1,0,0,0,0,8735
24987,29635,F,34,6.5760000000000005,7.2577300000000005,318.7,1,0,0,0,0,12489
23597,27810,F,27,6.52,6.57993,295.73,1,0,0,0,0,11815
17617,28924,M,53,5.6739999999999995,5.72106,249.77,0,0,0,0,0,8787
26181,29808,F,55,7.43,7.904730000000001,354.78,1,0,0,0,0,13083
24134,25590,M,37,6.204,6.737769999999999,302.87,0,0,0,0,0,12066
17855,31220,F,28,5.656000000000001,5.79074,250.9,1,0,0,0,0,8906
25570,31250,M,41,6.776,7.12075,332.37,0,0,0,0,0,12774
23527,25544,M,51,6.263999999999999,6.61453,294.82,0,0,0,0,0,11786
16306,25569,M,39,4.646,4.890630000000001,243.28,0,0,0,0,0,8107
23795,25315,F,24,5.593999999999999,6.36474,298.17,1,0,0,0,0,11907
21327,26432,M,32,6.316,5.93056,272.53,0,0,0,0,0,10675
21144,30950,F,44,6.436,6.23534,271.02,1,0,0,0,0,10575
21117,25082,F,66,6.124,6.0945599999999995,270.7,1,0,0,0,0,10559
21837,25611,F,30,6.046,6.0362599999999995,276.82,1,0,0,0,0,10932
24123,25583,M,45,5.8260000000000005,6.26757,302.7,0,0,0,0,0,12057
24338,27950,M,46,6.593999999999999,6.500769999999999,306.28,0,0,0,0,0,12170
23955,25271,F,52,6.096,6.54959,300.27,1,0,0,0,0,11988
22918,31110,M,57,5.92,6.10973,287.6,0,0,0,0,0,11488
23994,29017,F,23,6.52,6.547219999999999,301.05,1,0,0,0,0,12006
21897,25489,M,35,5.744,5.61583,277.37,0,0,0,0,0,10964
14584,28790,M,44,5.093999999999999,5.2361699999999995,236.33,0,0,0,0,0,7244
18550,24439,F,59,5.89,5.91397,254.58,1,0,0,0,0,9257
24301,25763,M,43,6.856,7.008889999999999,305.83,0,0,0,0,0,12147
16663,26348,M,29,6.06,5.751869999999999,244.93,0,0,0,0,0,8303
10928,26400,F,22,5.013999999999999,4.9261800000000004,224.17,1,0,0,0,0,5391
9222,30100,M,36,5.016,4.79346,218.13,0,0,0,0,0,4527
23495,27314,F,30,5.97,6.63444,294.33,1,0,0,0,0,11767
23787,27584,M,44,6.61,6.64297,297.98,0,0,0,0,0,11901
26226,27648,F,40,8.796,8.407630000000001,357.15,1,0,0,0,0,13108
23586,24108,F,59,5.706,5.89738,295.6,1,0,0,0,0,11812
22939,29593,F,48,6.3,6.374219999999999,287.82,1,0,0,0,0,11504
24893,30411,M,45,6.224,6.547219999999999,316.87,0,0,0,0,0,12443
24178,29908,F,52,6.984,7.29328,303.68,1,0,0,0,0,12088
19842,24602,F,55,5.694,6.00545,262.03,1,0,0,0,0,9909
